uid	url	rating	tags
6186	http://blog.ebfe.dk/ctf/2017/04/06/ndh-letsenchiffre/	0	bufferoverflow
6187	http://resources.infosecinstitute.com/saving-time-effort-idapython/	0	
6188	http://shpik.tistory.com/78	0	web
6189	https://github.com/CyrilleFranchet/2017-sthack	0	
6190		0	
6191		0	
6192	https://github.com/Freakazoidile/ctf_challenges/blob/master/sunshineCTF/tag.md	0	
6193	https://github.com/Freakazoidile/ctf_challenges/blob/master/sunshineCTF/falloutcomrade.md	4.0	
6194	https://tw-sas.com/2017/04/09/2017sunshinectf_tag/	0	
6195		5.0	
6196	http://blog.rh0gue.com/2017-04-09-ASIS17-CaNaKMgF/	0	pwn
6197	https://nacayoshi00.wordpress.com/2017/04/09/20170408_asisctf-writeup/	0	
6198	https://nacayoshi00.wordpress.com/2017/04/09/20170408_asisctf-writeup/	0	
6199	https://nacayoshi00.wordpress.com/2017/04/09/20170408_asisctf-writeup/	5.0	
6200	http://robinverton.de/ctf/asisctf-2017-tar-bomb-web129/	0	
6201	https://github.com/DogodCTF/ctf-writeups/tree/master/asis-ctf-2017/WandereBits109	0	
6202	https://github.com/Kileak/CTF/blob/master/2017/asis2017/pwn/crc/readme.md	0	
6203	https://github.com/ByteBandits/writeups/tree/master/asis-ctf-quals-2017/pwn/fu-interpreter/sudhackar	0	
6204		0	crypto
6205		0	crypto
6206		0	crypto
6207		0	crypto
6208		0	
6209	https://depier.re/asis_2017_secured_portal/	5.0	web
6210	https://depier.re/asis_2017_2nd_secured_portal/	0	web
6211	https://grocid.net/2017/04/08/asis-ctf17/	0	
6212	https://grocid.net/2017/04/08/asis-ctf17/	0	
6213	https://grocid.net/2017/04/08/asis-ctf17/	0	
6214	https://grocid.net/2017/04/08/asis-ctf17/	4.0	
6215	https://grocid.net/2017/04/08/asis-ctf17/	0	
6216	https://grocid.net/2017/04/08/asis-ctf17/	0	
6217	https://gist.github.com/PaulCher/756503140162b255a478aa395343d201	0	pwn
6218	https://gist.github.com/PaulCher/756503140162b255a478aa395343d201	0	pwn
6219	https://gist.github.com/PaulCher/756503140162b255a478aa395343d201	0	pwn
6220	https://gist.github.com/PaulCher/756503140162b255a478aa395343d201	0	pwn
6221	https://gist.github.com/PaulCher/756503140162b255a478aa395343d201	0	pwn
6222	https://gist.github.com/PaulCher/756503140162b255a478aa395343d201	0	pwn
6223	https://gist.github.com/PaulCher/756503140162b255a478aa395343d201	0	pwn
6224	https://gist.github.com/PaulCher/756503140162b255a478aa395343d201	0	pwn
6225	https://gist.github.com/PaulCher/756503140162b255a478aa395343d201	0	pwn
6226		0	forensic+crypto
6227		0	crypto
6228	https://bo8blog.wordpress.com/2017/04/09/asis-ctf-quals-2017-start-hard-pwn-201/	0	exploit
6229		3.2	
6230		1.0	
6231	https://github.com/Beers4Flags/writeups/tree/master/2017/sthack/web/Mr_president	0	web
6232	https://github.com/Beers4Flags/writeups/tree/master/2017/sthack/misc/something_strange	0	misc
6233	https://weblog.siccegge.de/Secured_OTP_Server__ASIS_CTF_2017_.html	0	python
6234	https://maltekraus.de/blog/ctf/english/2017/04/09/asis-quals.html	0	
6235	https://blog.terryvogelsang.tech/nuit-du-hack-2017-quals-purple-posse-market/	0	xss
6236	https://rawsec.ml/en/Egypt-UAE-National-Cyber-Security-CTF-2017-Quals-write-ups/#25-g-p-list-digital-forensics	0	forensics
6237	https://rawsec.ml/en/Egypt-UAE-National-Cyber-Security-CTF-2017-Quals-write-ups/#25-hidden-message-digital-forensics	0	forensics
6238	https://rawsec.ml/en/Egypt-UAE-National-Cyber-Security-CTF-2017-Quals-write-ups/#25-crack-the-hash-cryptography	0	crypto
6239	https://rawsec.ml/en/Egypt-UAE-National-Cyber-Security-CTF-2017-Quals-write-ups/#50-admin-has-the-power-web-security	3.0	web
6240	https://rawsec.ml/en/Sunshine-CTF-2017-writ-ups/#25-easy-1-web	0	web
6241	https://rawsec.ml/en/Sunshine-CTF-2017-writ-ups/#50-easy-2-web	0	web
6242	https://rawsec.ml/en/Sunshine-CTF-2017-writ-ups/#150-tag-forensics	3.0	forensics
6243	https://rawsec.ml/en/Sunshine-CTF-2017-writ-ups/#150-vanity-crypto	1.0	crypto
6244	https://rawsec.ml/en/ASIS-2017-Quals-write-ups/#19-our-weird-os-trivia	0	trivia
6245	https://rawsec.ml/en/INShAck-2017-write-ups/#25-easy-html-web	0	web
6246	https://rawsec.ml/en/INShAck-2017-write-ups/#50-xoring-web	0	web
6247	https://rawsec.ml/en/INShAck-2017-write-ups/#125-dnssec-web	0	web
6248	https://rawsec.ml/en/INShAck-2017-write-ups/#75-remote-multimedia-controller-forensics	0	forensics
6249	https://rawsec.ml/en/INShAck-2017-write-ups/#100-hiding-in-plain-sight-forensics	0	forensics
6250	https://rawsec.ml/en/INShAck-2017-write-ups/#75-10-cl0v3rf13ld-lane-signal-forensics	4.0	forensics
6251	http://karabut.com/asis-ctf-2017-quals-crows-know-writeup.html	0	sympy
6252	https://devcraft.io/posts/2017/04/09/start-hard-asis-ctf-quals-2017.html	0	
6253	https://gospelofmark.ch/sunshine-ctf-easy-1.html	0	web
6254	https://gospelofmark.ch/sunshine-ctf-easy-2.html	0	web
6255	https://gospelofmark.ch/inshack-easy-html-web-25.html	0	web
6256	https://dinhbaoluciusteam.wordpress.com/2017/04/10/inshack-2017-dnssec-formatstring-python/	0	web
6257	https://dinhbaoluciusteam.wordpress.com/2017/04/10/inshack-2017-dnssec-formatstring-python/	0	web
6258	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/crypto/cnc-200	5.0	ecb
6259	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/crypto/headstails-150	5.0	
6260	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/forensics/lost-file-225	3.0	
6261	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/misc/dga-75	4.0	
6262	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/misc/matrix-50	5.0	
6263	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/misc/smart-sensors-api-125	0	
6264	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/programming/captcha-audio-175	0	
6265	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/programming/captcha-audio-175	0	
6266	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/programming/captcha-image-200	0	
6267	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/programming/maurincoin-200	0	
6268	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/pwn/connected-spoon-150	0	
6269	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/pwn/crazy-minitel-125	0	
6270	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/pwn/lseasy-75	0	
6271	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/pwn/ultimateb64-400	0	
6272	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/reverse/proprietary-cctv-software-150	1.0	
6273	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/reverse/secure-garden-shed-v1-200	0	
6274	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/reverse/secure-garden-shed-v2-100	0	
6275	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/web/coffee-100	0	
6276	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/web/fingerprint-125	0	
6277	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/web/proxy-aas-500	0	
6278	https://github.com/HugoDelval/inshack-2017/tree/master/challenges/web/the-dish-washer-injection-500	3.0	
6279	http://blog.ebfe.dk/ctf/2017/04/10/asis2017-crc/	0	pwntools
6280	https://github.com/kdrypr/VolgaCTF/blob/master/Nested.md	0	nested-volgactf
6281	https://github.com/Kung-Pao-Chicken/ctf/tree/master/2017_ASIS_CTF/misc_shacolla	0	
6282	https://github.com/Kung-Pao-Chicken/ctf/tree/master/2017_ASIS_CTF/reverse_king_cobra	0	
6283	https://github.com/Kung-Pao-Chicken/ctf/tree/master/2017_ASIS_CTF/reverse_wandere_bits	0	
6284	https://nightst0rm.net/2017/04/writeup-asis-ctf-quals-2017-re/	0	engineering
6285	https://nightst0rm.net/2017/04/writeup-asis-ctf-quals-2017-re/	0	engineering
6286	https://nightst0rm.net/2017/04/writeup-asis-ctf-quals-2017-re/	0	engineering
6287	https://nightst0rm.net/2017/04/writeup-asis-ctf-quals-2017-re/	0	engineering
6288	https://github.com/Kung-Pao-Chicken/ctf/tree/master/2017_ASIS_CTF/CaNaKMgF_remastered	0	
6289	http://5unkn0wn.tistory.com/326	0	engineering
6290	http://blog.ebfe.dk/ctf/2017/04/10/asis2017-random/	0	
6291	https://nacayoshi00.wordpress.com/2017/04/10/20170407_inshackctf-writeup/	0	
6292	https://nacayoshi00.wordpress.com/2017/04/10/20170407_inshackctf-writeup/	0	
6293	https://nacayoshi00.wordpress.com/2017/04/10/20170407_inshackctf-writeup/	0	
6294	https://nacayoshi00.wordpress.com/2017/04/10/20170407_inshackctf-writeup/	0	
6295	https://r2s4x.github.io/writeup/2017/04/10/asis-ctf-quals-2017-tatter.html	4.0	
6296	https://r2s4x.github.io/writeup/2017/04/10/asis-ctf-quals-2017-ransomware.html	0	
6297	https://r2s4x.github.io/writeup/2017/04/10/asis-ctf-quals-2017-unbreakable.html	0	
6298	https://bo8blog.wordpress.com/2017/04/10/asis-ctf-quals-2017-crc-pwn-123/	0	
6299		0	crypto
6300	https://github.com/n0l3ptr/ASISCTF2017/tree/master/Ransomware	0	reversing
6301	http://arishitz.net/writeup-fabulous-honeypot-forensic-sthack-2017/	0	volatility
6302	https://0xd13a.github.io/ctfs/asis2017/unbreakable/	0	
6303	https://0xd13a.github.io/ctfs/asis2017/king-cobra/	0	
6304	https://0xd13a.github.io/ctfs/asis2017/wandere-bits/	0	
6305		0	cheat
6306	https://github.com/Beers4Flags/writeups/tree/master/2017/inshack/crypto	4.0	crypto
6307	https://binarystud.io/volgactf-2017-time-is-exploitation-150.html	0	radare2
6308	https://pwn0bot1.wordpress.com/2017/04/07/egypt-uae-national-cyber-security-ctf-quals-2017-intercept/	0	forensics
6309	https://pwn0bot1.wordpress.com/2017/04/07/egypt-uae-national-cyber-security-ctf-quals-2017-intercept/	0	miscellaneous
6310	https://cothan.github.io/2017/04/11/ASISCTF-QUAL-2017-Crows-knows.html	0	ppc
6311	https://www.disaster.re/index.php/divideandrule/	0	sqli
6312	http://asiagaming.tistory.com/	0	exploit
6313	https://github.com/Layika/writeups/tree/master/asis(2017)/shacolla	0	
6314	https://github.com/Layika/writeups/tree/master/insomnihack(2017)/capscii	1.0	
6315	https://blog.icec.tf/choose-picoctf-2017/	2.5	binexploit
6316	https://blog.icec.tf/much-ado-about-hacking-picoctf-2017/	0	esoteric-language
6317	https://blog.icec.tf/coffee-picoctf-2017/	0	java
6318		0	
6319	https://blog.icec.tf/mips-picoctf-2017/	4.0	mips
6320	https://github.com/Caesurus/PicoCTF2017/tree/master/Final_choose	0	binexploit
6321	https://github.com/Idomin/CTF-Writeups/blob/master/PicoCTF-2017/looooong	0	misc
6322	https://github.com/Caesurus/PicoCTF2017/tree/master/L4_flagsay2	0	binexploit
6323	https://github.com/Caesurus/PicoCTF2017/tree/master/L3_ConfigConsole	0	binexploit
6324	https://github.com/Caesurus/PicoCTF2017/tree/master/L3_war	0	binexploit
6325		4.0	
6326	https://github.com/Brandon-Everhart/CTF/blob/master/Writeups/NullconHackIM_Misc_Misc1_100_Feb17.pdf	0	misc
6327	https://github.com/bburky/mathematica-ctf-writeups/blob/master/Coordinate%20plotting/README.md	0	
6328	https://github.com/Brandon-Everhart/CTF/blob/master/Writeups/PragyanCTF_For_Interstellar_150_Mar17.pdf	0	
6329	https://github.com/Brandon-Everhart/CTF/blob/master/Writeups/PragyanCTF_Ste_LostFriends_300_Mar17.pdf	0	
6330	https://github.com/Brandon-Everhart/CTF/blob/master/Writeups/PragyanCTF_Ste_StarWars_100_Mar17.pdf	1.0	
6331	https://github.com/Brandon-Everhart/CTF/blob/master/Writeups/BITSCTF_For_BlackHole_10_Feb17.pdf	0	forensics
6332	https://github.com/Caesurus/PicoCTF2017/tree/master/l3_noeyes	0	webex
6333	https://github.com/Brandon-Everhart/CTF/blob/master/Writeups/BITSCTF_For_Woodstock1_10_Feb17.pdf	0	forensics
6334	https://github.com/Brandon-Everhart/CTF/blob/master/Writeups/BITSCTF_Mis_Labour_20_Feb17.pdf	4.0	misc
6335	http://byte-off.com/golang/picoctf-enter-the-matrix-writeup/	0	reversing
6336	https://github.com/Brandon-Everhart/CTF/blob/master/Writeups/FITHACK_Rev_Number_50_Apr17.md	5.0	
6337	https://github.com/Brandon-Everhart/CTF/blob/master/Writeups/FITHACK_Ste_HideFalg_100_Apr17.md	0	
6338	https://github.com/Brandon-Everhart/CTF/blob/master/Writeups/FITHACK_Rev_Random_100_Apr17.md	0	
6339		0	binary
6340		0	crypto
6341		0	passcracking
6342		0	midi
6343	https://mdp4rv3z.github.io/pg/pico171.html	0	forensics
6344	https://github.com/Idomin/CTF-Writeups/tree/master/PicoCTF-2017	0	
6345	http://188.166.177.132/2017/04/14/picoctf-2017/#JustKeypTrying	0	
6346	https://github.com/DanWaxman/CTF-Writeups/blob/master/PicoCTF/weirderRSA/readme.md	0	cryptography-rsa
6347	https://medium.com/@nicebowlofsoup/picoctf-2017-weirderrsa-writeup-194b30cb3316	0	
6348		0	
6349		0	pwn
6350	https://tw-sas.com/category/ctf/	0	picoctf
6351	https://tw-sas.com/2017/04/16/1463/	0	
6352	http://qiita.com/howmuch/items/b86f7341c574edcbc717#war	0	
6353		0	
6354		0	
6355	https://github.com/zionspike/ctf-writeup/blob/master/Crypto/%5BpicoCTF%202017%5D%20-%20Weird%20RSA%20-%2090/kapi-note.md	0	
6356	https://github.com/xennygrimmato/picoctf-writeups/blob/master/2017/level-1/looooong/looooong.md	0	pwntools
6357	http://qiita.com/howmuch/items/b86f7341c574edcbc717#config-console	0	
6358	https://rawsec.ml/en/FIT-HACK-2017-write-ups/#250-color-misc	0	misc
6359	https://rawsec.ml/en/FIT-HACK-2017-write-ups/#100-simple-cipher-crypto	0	crypto
6360	https://rawsec.ml/en/FIT-HACK-2017-write-ups/#100-it-s-solvable-crypto	0	crypto
6361	https://rawsec.ml/en/FIT-HACK-2017-write-ups/#150-sorry-web	0	web
6362	https://rawsec.ml/en/FIT-HACK-2017-write-ups/#50-be-a-stalker-recon	0	recon
6363	https://rawsec.ml/en/FIT-HACK-2017-write-ups/#100-specific-recon	0	recon
6364	https://rawsec.ml/en/FIT-HACK-2017-write-ups/#150-let-s-login-web	0	web
6365	https://github.com/Caesurus/PicoCTF2017/blob/master/L4_aggregator/README.md	0	binexploit
6366	https://team-nawhack.fr/2017/04/14/quals-0ctf-2017-simplesqlin/	0	sqli
6367	https://team-nawhack.fr/2017/04/17/picoctf-2017-enter-the-matrix/	5.0	exploit
6368	https://team-nawhack.fr/2017/04/16/picoctf-2017-configconsole/	0	exploit
6369	https://team-nawhack.fr/2017/04/17/picoctf-2017-tw_gr_e1_art/	1.0	js
6370	https://team-nawhack.fr/2017/04/17/picoctf-2017-no-eyes/	0	blind
6371	https://team-nawhack.fr/2017/04/17/picoctf-2017-puzzlingly-accountable/	0	
6372	https://team-nawhack.fr/2017/04/16/picoctf-2017-just-keyp-trying/	0	python
6373		0	
6374		0	
6375	https://zoug.me/inshack-2017-png-payload/	0	
6376	https://github.com/k3ys3r/CTF-WriteUps/blob/master/FIT-HACK/Binary.md	0	rev
6377	https://github.com/k3ys3r/CTF-WriteUps/blob/master/FIT-HACK/Binary.md	1.0	reverse
6378	https://github.com/k3ys3r/CTF-WriteUps/blob/master/FIT-HACK/Binary.md	0	reverse
6379	https://github.com/k3ys3r/CTF-WriteUps/blob/master/FIT-HACK/Binary.md	0	reverse
6380	https://github.com/k3ys3r/CTF-WriteUps/blob/master/FIT-HACK/Crypto.md	0	crypto
6381	https://github.com/k3ys3r/CTF-WriteUps/blob/master/FIT-HACK/Crypto.md	0	crypto
6382	https://hgarrereyn.gitbooks.io/th3g3ntl3man-ctf-writeups/content/2017/picoCTF_2017/problems/cryptography/Encrypted_Shell/Encrypted_Shell.html	0	diffie-hellman
6383	https://hgarrereyn.gitbooks.io/th3g3ntl3man-ctf-writeups/content/2017/picoCTF_2017/problems/cryptography/Small_Sign/Small_Sign.html	0	forgery
6384	https://hgarrereyn.gitbooks.io/th3g3ntl3man-ctf-writeups/content/2017/picoCTF_2017/problems/cryptography/hashchains/hashchains.html	0	
6385	https://hgarrereyn.gitbooks.io/th3g3ntl3man-ctf-writeups/content/2017/picoCTF_2017/problems/reverse/MIPS/MIPS.html	0	mips
6386	https://hgarrereyn.gitbooks.io/th3g3ntl3man-ctf-writeups/content/2017/picoCTF_2017/problems/reverse/Forest/Forest.html	0	
6387	https://github.com/andrewjbennett/ctf-writeups/blob/master/2017/easyctf/serial-300.md	5.0	misc
6388	https://github.com/Idomin/CTF-Writeups/blob/master/PicoCTF-2017/README.MD	0	pwn
6389	https://hgarrereyn.gitbooks.io/th3g3ntl3man-ctf-writeups/content/2017/picoCTF_2017/problems/binary/Choose/Choose.html	0	
6390	https://github.com/mahriman/CTF/blob/master/FIT-HACK-2017/Input.md	0	keyboard
6391	https://github.com/n0l3ptr/FITCTF2017/blob/master/Complexproblem/README.md	0	mix
6392		0	
6393		0	
6394	https://hgarrereyn.gitbooks.io/th3g3ntl3man-ctf-writeups/content/2017/picoCTF_2017/problems/reverse/Much_Ado_About_Hacking/Much_Ado_About_Hacking.html	0	
6395	https://hgarrereyn.gitbooks.io/th3g3ntl3man-ctf-writeups/content/2017/picoCTF_2017/problems/web/tw_gr_e4_stw/tw_gr_e4_stw.html	0	web
6396	https://hgarrereyn.gitbooks.io/th3g3ntl3man-ctf-writeups/content/2017/picoCTF_2017/problems/misc/Leaf_of_the_Tree/Leaf_of_the_Tree.html	0	
6397	https://hgarrereyn.gitbooks.io/th3g3ntl3man-ctf-writeups/content/2017/picoCTF_2017/problems/misc/Leaf_of_the_Forest/Leaf_of_the_Forest.html	0	
6398	http://uaf.io/exploitation/2017/04/17/BCTF-2017-PoisonousMilk.html	0	pwn
6399		0	
6400		0	
6401	https://kileak.github.io/ctf/2017/BCTF-BabyUse/	0	
6402	https://sysdream.com/news/lab/2017-04-18-writeups-of-the-ndh-quals-2017/	0	
6403	https://sysdream.com/news/lab/2017-04-18-writeups-of-the-ndh-quals-2017/	0	
6404	https://sysdream.com/news/lab/2017-04-18-writeups-of-the-ndh-quals-2017/	0	
6405	https://sysdream.com/news/lab/2017-04-18-writeups-of-the-ndh-quals-2017/	4.0	
6406	http://blog.ahmadnurus.com/en/computersa-50-cryptography/	0	crypto
6407	http://blog.ahmadnurus.com/en/missing-identity/	0	forensics
6408	http://blog.ahmadnurus.com/en/programmers-assemble-75/	0	reversing
6409	http://corb3nik.github.io/blog/bctf-2017/paint	0	php
6410	http://qiita.com/howmuch/items/b86f7341c574edcbc717#vr-gear-console	0	
6411	http://blog.rh0gue.com/2017-04-13-bctf17-overwatch/	0	pwn
6412	http://blog.rpis.ec/2017/04/bctf-2017-boj.html	4.5	command_injection
6413		0	
6414	http://gcli.cn/2017/04/20/bctf2017boj/	3.0	namespace
6415	https://codisec.com/insomnihack-2017-babyfirst/	5.0	pwn
6416	https://github.com/Brandon-Everhart/CTF/blob/master/Writeups/FITHACK_For_Unknownpassword_200_Apr17.md	0	
6417	https://github.com/ymgve/ctf-writeups/tree/master/bctf2017/misc-foolme	0	misc
6418	https://github.com/ymgve/ctf-writeups/tree/master/bctf2017/pwn-babyuse	0	exploitation
6419	https://github.com/ymgve/ctf-writeups/tree/master/bctf2017/pwn-monkey	0	exploitation
6420	https://github.com/ymgve/ctf-writeups/tree/master/bctf2017/web-babysqli-kittyshop	0	web
6421	https://github.com/ymgve/ctf-writeups/tree/master/bctf2017/web-babysqli-kittyshop	0	web
6422	https://blog.cal1.cn/post/BCTF%202017%20web%20writeup	0	
6423	https://blog.cal1.cn/post/BCTF%202017%20web%20writeup	0	
6424	http://www.lazenca.net/display/TEC/Baby%27s+First%29+feedme	0	
6425	http://www.lazenca.net/display/TEC/Baby%27s+First%29+easy-prasky	0	
6426	http://www.lazenca.net/display/TEC/Baby%27s+First%29+baby-re	0	
6427	http://www.lazenca.net/display/TEC/Baby%27s+First%29+heapfun4u	0	
6428	http://www.lazenca.net/display/TEC/Baby%27s+First%29+xkcd	0	
6429	http://www.lazenca.net/display/TEC/Pwnable%29+banker	0	
6430	https://tw-sas.com/2017/04/22/picoctf-2017_biscuit75pt/	0	
6431	https://tw-sas.com/2017/04/23/pico2017ctf_computersa-50-pts/	0	rsa
6432	https://github.com/bl4de/ctf/blob/master/2017/PlaidCTF_2017/zipper/zipper.md	0	misc
6433		0	flask
6434	https://github.com/p4-team/ctf/tree/master/2017-04-21-plaidctf/multicast	5.0	coppersmith
6435	https://github.com/p4-team/ctf/tree/master/2017-04-21-plaidctf/logarithms	4.0	logarithm
6436	https://github.com/p4-team/ctf/tree/master/2017-04-21-plaidctf/bb8	0	bb84
6437		0	ti-35
6438	https://github.com/p4-team/ctf/tree/master/2017-04-21-plaidctf/pykemon	5.0	flask
6439	https://github.com/p4-team/ctf/tree/master/2017-04-21-plaidctf/sha4	0	collision
6440		0	
6441	http://fortenf.org/e/ctfs/crypto/2017/04/23/plaidctf-2017-multicast.html	5.0	rsa
6442		0	
6443	https://github.com/bitsforeveryone/write-ups/blob/master/PlaidCTF-2017/no_mo_flo125/	5.0	
6444	https://neg9.org/news/2017/4/23/plaidctf-2017-echo-web-200-writeup	0	
6445	https://0xd13a.github.io/ctfs/pctf2017/zipper	0	
6446	https://0xd13a.github.io/ctfs/pctf2017/echo	0	
6447	https://0xd13a.github.io/ctfs/pctf2017/pykemon	0	
6448	https://0xd13a.github.io/ctfs/pctf2017/reversing-hole/	5.0	
6449	https://github.com/sinfocol/ctfs/tree/master/writeups/2017/plaidctf/echo-200	0	
6450	https://github.com/sinfocol/ctfs/tree/master/writeups/2017/plaidctf/down-the-reversing-hole-50	4.0	
6451	https://github.com/Beers4Flags/writeups/	0	pwn
6452	http://duksctf.github.io/PCTF2017-Multicast/	0	coppersmith
6453	https://amritabi0s.wordpress.com/2017/04/24/plaid-ctf-2017-bigpicture-write-up/	0	
6454	https://tw-sas.com/2017/04/24/2017placidctf_zipper_50pt/	0	pe
6455	https://team-nawhack.fr/2017/04/17/picoctf-2017-no-eyes/	0	blind
6456	https://team-nawhack.fr/2017/04/17/picoctf-2017-tw_gr_e1_art/	1.0	web
6457	https://team-nawhack.fr/2017/04/17/picoctf-2017-puzzlingly-accountable/	0	forensics
6458	https://amritabi0s.wordpress.com/2017/04/24/plaid-ctf-2017-pykemon-writeup/	0	web
6459	https://team-nawhack.fr/2017/04/24/tamuctf-installation-password/	0	forensics
6460	https://team-nawhack.fr/2017/04/24/tamuctf-2017-musical-bits/	0	steganography
6461	https://team-nawhack.fr/2017/04/24/tamuctf-2017-ghost-busters-least-important/	0	steganography
6462	https://team-nawhack.fr/2017/04/24/tamuctf-2017-ghost-busters-least-important/	0	steganography
6463	https://team-nawhack.fr/2017/04/17/picoctf-2017-smallsign/	0	crytography
6464	https://0x90r00t.com/2017/04/24/plaidctf-2017-reverse-200-zamboni-write-up/	0	multithread
6465	https://jbzteam.github.io/plaidctf2017/Echo	0	
6466	https://jbzteam.github.io/plaidctf2017/SHA4	5.0	
6467	https://www.youtube.com/watch?v=-gyJ6MJaZpM	0	pwn
6468	https://shellweplayaga.me/2017/04/24/Plaid-CTF-2017-Pykemon-Web-151/	0	web
6469		0	web
6470	http://dann.com.br/tamuctf-2017-pwn50-pwn1/	0	pwnable
6471	https://gist.github.com/intrd/e8737e301bf56bb942d63783e54eaf23	0	web
6472	http://dann.com.br/tamuctf-2017-pwn100-pwn2/	0	pwn
6473	https://github.com/DogodCTF/ctf-writeups/tree/master/plaid-ctf-2017/no_mo_flo	0	
6474	http://dann.com.br/tamuctf-2017-pwn200-pwn4/	0	pwn
6475	http://dann.com.br/tamuctf-2017-pwn150-pwn3/	0	pwn
6476	https://duksctf.github.io/PCTF2017-FHE/	0	crypto
6477		0	imdb
6478	https://infosecabaret.github.io/ctf/plaidctf17/echo.html	0	
6479	https://habrahabr.ru/post/327290/	0	
6480	https://habrahabr.ru/post/327290/	4.0	
6481	https://habrahabr.ru/post/327290/	3.0	reverse
6482	https://habrahabr.ru/post/327290/	1.0	java
6483	https://habrahabr.ru/post/327290/	0	
6484		4.0	rsa
6485		0	
6486		0	strings
6487		0	
6488	http://fadec0d3.blogspot.com/2017/04/plaidctf-2017-zipper-50.html	3.0	
6489	http://fadec0d3.blogspot.com/2017/04/plaidctf-2017-nomoflo-125.html	0	
6490	https://github.com/ResultsMayVary/ctf/tree/master/PlaidCTF-2017/web200_echo	0	
6491	https://github.com/ResultsMayVary/ctf/tree/master/PlaidCTF-2017/misc50_zipper	0	
6492	https://github.com/ResultsMayVary/ctf/tree/master/PlaidCTF-2017/misc10_logarithms	0	
6493	https://www.nindoda.com/blog/ctf-writeup/tamuctf-2017-writeups/	0	steganography
6494	https://www.nindoda.com/blog/ctf-writeup/tamuctf-2017-writeups/	0	
6495	https://www.nindoda.com/blog/ctf-writeup/tamuctf-2017-writeups/	0	
6496	https://gospelofmark.ch/yubitsec-ctf-lectures-forensic.html	0	
6497	https://gospelofmark.ch/yubitsec-ctf-file-forensic.html	0	
6498	https://gospelofmark.ch/yubitsec-ctf-blushes-steganography.html	0	
6499	https://gospelofmark.ch/yubitsec-ctf-mobile-number-osint.html	0	
6500	https://gospelofmark.ch/yubitsec-ctf-location-osint.html	0	
6501	https://gospelofmark.ch/yubitsec-ctf-social-media-osint.html	0	
6502	https://gospelofmark.ch/yubitsec-ctf-great-leader-misc.html	0	
6503	https://gospelofmark.ch/yubitsec-ctf-strings-misc.html	0	
6504	https://gospelofmark.ch/yubitsec-ctf-rome-warmup.html	0	
6505	https://gospelofmark.ch/yubitsec-ctf-a-fine-cipher-warmup.html	0	
6506	https://gospelofmark.ch/yubitsec-ctf-bash-warmup.html	0	
6507	https://gospelofmark.ch/yubitsec-ctf-gifted-re.html	4.0	
6508	http://rls1004.tistory.com/82	0	plaidctf
6509	https://github.com/Beers4Flags/writeups/tree/master/2017/yubitsec/crypto/rsa2	0	crypto
6510	https://github.com/Beers4Flags/writeups/tree/master/2017/yubitsec/crypto/rsa	0	crypto
6511	https://github.com/Beers4Flags/writeups/tree/master/2017/yubitsec/crypto/simple_encryption	0	crypto
6512	https://github.com/Beers4Flags/writeups/tree/master/2017/yubitsec/crypto/easy	0	crypto
6513	https://github.com/Beers4Flags/writeups/tree/master/2017/yubitsec/crypto/diffie_hellman	3.0	crypto
6514	http://david942j.blogspot.com/2017/04/write-up-plaidctf-2017-pwn400-plaid.html	0	
6515	https://github.com/Beers4Flags/writeups/tree/master/2017/yubitsec/web/webshell	3.0	webshell
6516	https://github.com/ymgve/ctf-writeups/tree/master/plaidctf2017/pwn450-gameboy	0	emulator
6517	https://www.slideshare.net/sehanlee7/plaid-ctf-2017-writeup-zipper-misc-50pts-75393639	0	plaidctf
6518	https://github.com/n0l3ptr/Plaid2017/tree/master/BB8	5.0	bb84
6519	https://rawsec.ml/en/YUBITSECctf-2017-write-ups/#5-bash-warmup	0	warmup
6520	https://rawsec.ml/en/YUBITSECctf-2017-write-ups/#10-a-fine-cipher-warmup	0	warmup
6521	https://rawsec.ml/en/YUBITSECctf-2017-write-ups/#10-rome-warmup	0	warmup
6522	https://rawsec.ml/en/YUBITSECctf-2017-write-ups/#5-disambiguation-trivia	0	trivia
6523	https://rawsec.ml/en/YUBITSECctf-2017-write-ups/#150-text-into-image-steganography	0	
